"Jornada","Curso_ID","Grado","Sección","Día","Hora","Materia","Área","Docente_ID","Docente_Nombre"
"Tarde","56","3","F","Viernes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","57","3","G","Jueves","13:00–13:45","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","57","3","G","Jueves","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","57","3","G","Jueves","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","57","3","G","Lunes","13:00–13:45","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","57","3","G","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","57","3","G","Lunes","14:30–15:15","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","57","3","G","Lunes","15:45–16:30","Ciencias Naturales","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","57","3","G","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","57","3","G","Martes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","57","3","G","Martes","14:30–15:15","Matematicas","MAT-FIS","EDF-ETICA-01","Marcela Guerrero"
"Tarde","57","3","G","Martes","15:45–16:30","Educacion Fisica","EDF-ETICA","ESP-ING-01","Natalia Duarte"
"Tarde","57","3","G","Miércoles","13:00–13:45","Ciencias Sociales","FLEX","FLEX-02","Liliana Vega"
"Tarde","57","3","G","Miércoles","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","57","3","G","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","57","3","G","Viernes","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","57","3","G","Viernes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","57","3","G","Viernes","14:30–15:15","Ingles","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","58","3","H","Jueves","13:00–13:45","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","58","3","H","Jueves","13:45–14:30","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","58","3","H","Jueves","14:30–15:15","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","58","3","H","Lunes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","58","3","H","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","58","3","H","Lunes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","58","3","H","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","58","3","H","Martes","13:45–14:30","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","58","3","H","Martes","14:30–15:15","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","58","3","H","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","58","3","H","Miércoles","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","58","3","H","Miércoles","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","58","3","H","Viernes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","58","3","H","Viernes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","59","3","I","Jueves","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","59","3","I","Jueves","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","59","3","I","Jueves","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","59","3","I","Lunes","13:00–13:45","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","59","3","I","Lunes","13:45–14:30","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","59","3","I","Lunes","14:30–15:15","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","59","3","I","Lunes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","59","3","I","Martes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","59","3","I","Martes","13:45–14:30","Matematicas","MAT-FIS","CIENCIAS-03","Gloria Muñoz"
"Tarde","59","3","I","Martes","14:30–15:15","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","59","3","I","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","59","3","I","Miércoles","13:45–14:30","Etica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","59","3","I","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","59","3","I","Viernes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","59","3","I","Viernes","14:30–15:15","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","47","4","F","Jueves","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","47","4","F","Jueves","13:45–14:30","Espanol","ESP-ING","MAT-FIS-01","Laura Gómez"
"Tarde","47","4","F","Jueves","14:30–15:15","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","47","4","F","Lunes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","47","4","F","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","47","4","F","Lunes","15:45–16:30","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","47","4","F","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","47","4","F","Martes","14:30–15:15","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","47","4","F","Martes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","47","4","F","Miércoles","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","47","4","F","Miércoles","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","47","4","F","Viernes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","47","4","F","Viernes","13:45–14:30","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","47","4","F","Viernes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","48","4","G","Jueves","13:00–13:45","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","48","4","G","Jueves","13:45–14:30","Etica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","48","4","G","Jueves","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","48","4","G","Lunes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","48","4","G","Lunes","13:45–14:30","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","48","4","G","Lunes","15:45–16:30","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","48","4","G","Martes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","48","4","G","Martes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","48","4","G","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","48","4","G","Miércoles","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","48","4","G","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","48","4","G","Viernes","13:00–13:45","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","48","4","G","Viernes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","48","4","G","Viernes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","48","4","G","Viernes","15:45–16:30","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","49","4","H","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","49","4","H","Jueves","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","49","4","H","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","49","4","H","Lunes","14:30–15:15","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","49","4","H","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","49","4","H","Martes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","49","4","H","Miércoles","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","49","4","H","Miércoles","13:45–14:30","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","49","4","H","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","49","4","H","Viernes","13:00–13:45","Espanol","ESP-ING","MAT-FIS-03","María Fernanda Ríos"
"Tarde","49","4","H","Viernes","13:45–14:30","Etica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","49","4","H","Viernes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","49","4","H","Viernes","16:30–17:15","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","50","4","I","Jueves","13:00–13:45","Informatica","FLEX","MAT-FIS-02","Carlos Rendón"
"Tarde","50","4","I","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","50","4","I","Jueves","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","50","4","I","Lunes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","50","4","I","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","50","4","I","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","50","4","I","Lunes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","50","4","I","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","50","4","I","Martes","13:45–14:30","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","50","4","I","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","50","4","I","Miércoles","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","50","4","I","Miércoles","13:45–14:30","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","50","4","I","Miércoles","14:30–15:15","Etica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","50","4","I","Viernes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","50","4","I","Viernes","14:30–15:15","Ciencias Sociales","FLEX","EDF-ETICA-01","Marcela Guerrero"
"Tarde","38","5","F","Jueves","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","38","5","F","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","38","5","F","Jueves","14:30–15:15","Ingles","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","38","5","F","Lunes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","38","5","F","Lunes","14:30–15:15","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","38","5","F","Lunes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","38","5","F","Martes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","38","5","F","Martes","13:45–14:30","Matematicas","MAT-FIS","EDF-ETICA-02","Héctor Zapata"
"Tarde","38","5","F","Martes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","38","5","F","Miércoles","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","38","5","F","Miércoles","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","38","5","F","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","38","5","F","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","38","5","F","Viernes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","38","5","F","Viernes","14:30–15:15","Informatica","FLEX","FLEX-03","Omar Delgado"
"Tarde","38","5","F","Viernes","15:45–16:30","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","39","5","G","Jueves","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","39","5","G","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","39","5","G","Jueves","14:30–15:15","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","39","5","G","Lunes","13:00–13:45","Informatica","FLEX","MAT-FIS-01","Laura Gómez"
"Tarde","39","5","G","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","39","5","G","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","39","5","G","Lunes","15:45–16:30","Ciencias Sociales","FLEX","FLEX-02","Liliana Vega"
"Tarde","39","5","G","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","39","5","G","Martes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","39","5","G","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","39","5","G","Miércoles","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","39","5","G","Miércoles","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","39","5","G","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","39","5","G","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","39","5","G","Viernes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","39","5","G","Viernes","14:30–15:15","Ingles","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","40","5","H","Jueves","13:00–13:45","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","40","5","H","Jueves","13:45–14:30","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","40","5","H","Jueves","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","40","5","H","Lunes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","40","5","H","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","40","5","H","Lunes","14:30–15:15","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","40","5","H","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","40","5","H","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","40","5","H","Martes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","40","5","H","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","40","5","H","Miércoles","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","40","5","H","Miércoles","14:30–15:15","Ciencias Sociales","FLEX","FLEX-02","Liliana Vega"
"Tarde","40","5","H","Viernes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","40","5","H","Viernes","14:30–15:15","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","41","5","I","Jueves","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","41","5","I","Jueves","14:30–15:15","Informatica","FLEX","ESP-ING-02","Felipe Mora"
"Tarde","41","5","I","Lunes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","41","5","I","Lunes","13:45–14:30","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","41","5","I","Lunes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","41","5","I","Lunes","15:45–16:30","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","41","5","I","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","41","5","I","Martes","13:45–14:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","41","5","I","Martes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","41","5","I","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","41","5","I","Miércoles","13:45–14:30","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","41","5","I","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","41","5","I","Viernes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","41","5","I","Viernes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","41","5","I","Viernes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","30","6","D","Jueves","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","30","6","D","Jueves","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","30","6","D","Jueves","14:30–15:15","Quimica","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","30","6","D","Lunes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","30","6","D","Lunes","13:45–14:30","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","30","6","D","Lunes","14:30–15:15","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","30","6","D","Lunes","15:45–16:30","Informatica","FLEX","MAT-FIS-02","Carlos Rendón"
"Tarde","30","6","D","Martes","13:00–13:45","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","30","6","D","Martes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","30","6","D","Martes","14:30–15:15","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","30","6","D","Miércoles","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","30","6","D","Miércoles","13:45–14:30","Etica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","30","6","D","Viernes","13:00–13:45","Fisica","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","30","6","D","Viernes","13:45–14:30","Biologia","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","30","6","D","Viernes","14:30–15:15","Fisica","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","31","6","E","Jueves","13:00–13:45","Fisica","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","31","6","E","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","31","6","E","Jueves","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","31","6","E","Lunes","13:00–13:45","Quimica","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","31","6","E","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","31","6","E","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","31","6","E","Martes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","31","6","E","Martes","14:30–15:15","Etica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","31","6","E","Miércoles","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","31","6","E","Miércoles","13:45–14:30","Ciencias Sociales","FLEX","MAT-FIS-01","Laura Gómez"
"Tarde","31","6","E","Miércoles","14:30–15:15","Informatica","FLEX","CIENCIAS-01","Claudia Nieto"
"Tarde","31","6","E","Viernes","13:00–13:45","Fisica","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","31","6","E","Viernes","13:45–14:30","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","31","6","E","Viernes","14:30–15:15","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","32","6","F","Jueves","13:00–13:45","Biologia","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","32","6","F","Jueves","13:45–14:30","Biologia","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","32","6","F","Jueves","14:30–15:15","Etica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","32","6","F","Lunes","13:00–13:45","Quimica","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","32","6","F","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","32","6","F","Lunes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","32","6","F","Lunes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","32","6","F","Martes","13:00–13:45","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","32","6","F","Martes","14:30–15:15","Informatica","FLEX","FLEX-03","Omar Delgado"
"Tarde","32","6","F","Martes","15:45–16:30","Quimica","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","32","6","F","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","32","6","F","Miércoles","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","32","6","F","Viernes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","32","6","F","Viernes","14:30–15:15","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","24","7","D","Jueves","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","24","7","D","Jueves","13:45–14:30","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","24","7","D","Jueves","14:30–15:15","Fisica","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","24","7","D","Lunes","13:00–13:45","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","24","7","D","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","24","7","D","Lunes","14:30–15:15","Etica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","24","7","D","Lunes","15:45–16:30","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","24","7","D","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","24","7","D","Martes","13:45–14:30","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","24","7","D","Martes","14:30–15:15","Quimica","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","24","7","D","Martes","15:45–16:30","Ciencias Sociales","FLEX","ESP-ING-03","Camila Restrepo"
"Tarde","24","7","D","Miércoles","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","24","7","D","Miércoles","13:45–14:30","Ingles","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","24","7","D","Miércoles","14:30–15:15","Quimica","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","24","7","D","Viernes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","24","7","D","Viernes","13:45–14:30","Fisica","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","24","7","D","Viernes","14:30–15:15","Biologia","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","24","7","D","Viernes","15:45–16:30","Biologia","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","25","7","E","Jueves","13:00–13:45","Quimica","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","25","7","E","Jueves","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","25","7","E","Jueves","14:30–15:15","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","25","7","E","Lunes","13:45–14:30","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","25","7","E","Lunes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","25","7","E","Lunes","16:30–17:15","Matematicas","MAT-FIS","CIENCIAS-06","Esteban Rojas"
"Tarde","25","7","E","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","25","7","E","Martes","14:30–15:15","Quimica","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","25","7","E","Miércoles","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","25","7","E","Miércoles","14:30–15:15","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","25","7","E","Viernes","13:00–13:45","Biologia","CIENCIAS","CIENCIAS-01","Claudia Nieto"
